"CRIM","ZN","INDUS","NOX","RM","AGE","DIS","RAD","TAX","PTRATIO","B","LSTAT","MEDV"
-0.405791765562784,-0.485173023260235,-0.620490401981381,-0.921127671807142,0.694516386262149,-2.33125700999475,0.915101486369367,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.315401275321225,-1.09724351797451,0.44512229385229
-0.404158505869756,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.160785755006661,-2.199997443458,0.915101486369367,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.29307375369223,-0.961334523380732,0.303802034720075
-0.402083824638073,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.101014224335628,-2.20354499931035,0.915101486369367,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.414452290391032,-0.732951367516953,0.238577299735975
-0.406343542486104,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.303098923271021,-1.01511378877493,0.915101486369367,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.358961832224853,-0.437314276184085,-0.141900321004604
-0.400682892070654,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.853850884454098,-1.23506225162029,0.620333909718511,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.441157757437477,-0.344840114914089,-0.348445315120918
-0.398715081316751,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.705845189459164,-1.25280003088201,0.620333909718511,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.441157757437477,0.207202605394678,-0.272349790972802
-0.39396282996243,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.358601058894122,0.599024124041826,0.900137459512797,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.395627125095997,0.858725105251471,-0.641956622549364
-0.391105206317446,-0.485173023260235,-0.620490401981381,-0.921127671807142,-1.25659715064224,0.946684597571589,0.985931213490467,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.441157757437477,2.54147461563428,-0.881113984157728
-0.39506638380907,-0.485173023260235,-0.620490401981381,-0.921127671807142,-0.967701419065587,-0.234651501259137,1.08934926576588,-0.752996974422114,-1.04171122158631,-0.256342930488187,0.441157757437477,0.494432954793909,-0.337574525956901
-0.410288457078935,0.415342006462605,-0.805713357210964,-0.998811308957846,-0.453950881631244,-0.812903105191293,1.43470950464609,-0.638217779709417,-0.98234376034506,-0.764464280594045,0.42649164028902,0.109123949502257,-0.304962158464852
-0.415557636287734,0.415342006462605,-0.805713357210964,-0.998811308957846,-0.237634865869415,-0.199175942735691,1.43470950464609,-0.638217779709417,-0.98234376034506,-0.764464280594045,0.409089307254656,-0.454127760051357,-0.217995845152719
-0.414369283040247,0.415342006462605,-0.805713357210964,-0.998811308957846,0.325925280457455,-1.68560184486805,1.43470950464609,-0.638217779709417,-0.98234376034506,-0.764464280594045,0.441157757437477,-1.03559407712785,0.271189667228025
-0.414809542943275,0.415342006462605,-0.805713357210964,-0.998811308957846,-0.404141272738717,-1.67495917731101,1.43470950464609,-0.638217779709417,-0.98234376034506,-0.764464280594045,0.441157757437477,-0.594240125611958,0.0972570406037603
-0.419015825552416,2.73095208289276,-1.04489890569641,-1.24912525088789,-0.560685757829515,-0.745499543996747,1.67460898282285,-0.752996974422114,0.359360863707153,1.22182826981977,0.441157757437477,0.298275643009068,-0.391928471776984
-0.41907274569819,3.37417710412336,-1.45034757934857,-1.30954585756066,1.37619646224844,-1.65722139804929,2.32870322342006,-0.523438584996719,-1.08326844445518,-0.256342930488187,0.430541239800161,-1.10144688894133,1.40175174028575
-0.418208488790926,3.15976876371316,-1.52035310573455,-1.24912525088789,0.143764425079072,-1.16765869042575,2.5619520229939,-0.867776169134812,-0.566771531656321,-0.533500030545927,0.441157757437477,-0.966939018003156,0.238577299735975
-0.418932187787197,3.80299378494376,-1.43576309468482,-1.24049373564893,0.759980443663755,-0.997376009513208,2.15208020166536,-0.523438584996719,-0.905166060731437,-1.54974273075764,0.397378303262977,-1.22194352332345,0.988661752053117
-0.402654187731442,0.586868678790765,-0.880094228996072,-0.877970095612307,-0.194940915390107,-1.39824982082814,1.90980548113041,-0.179101000858625,-0.738937169255941,0.575128369685036,0.373080706196129,-0.814216539542101,0.086386251439744
-0.408598277240133,0.586868678790765,-0.880094228996072,-0.877970095612307,-0.505183622206414,-0.759689767406125,1.49043269036913,-0.179101000858625,-0.738937169255941,0.575128369685036,0.441157757437477,-0.483551356819083,-0.315832947628868
-0.403250106808627,0.586868678790765,-0.880094228996072,-0.877970095612307,-0.769886115178126,-0.0856541554606665,1.62981191194747,-0.179101000858625,-0.738937169255941,0.575128369685036,0.421566451694388,0.0670902398340771,-0.413670050105017
-0.400649204637441,0.586868678790765,-0.880094228996072,-0.877970095612307,-0.449681486583313,0.879281036377043,1.43651468883831,-0.179101000858625,-0.738937169255941,0.575128369685036,0.235175425546453,0.247835191407252,-0.707181357533464
-0.400649204637441,0.586868678790765,NA,-0.877970095612307,-0.449681486583313,0.879281036377043,1.43651468883831,-0.179101000858625,-0.738937169255941,0.575128369685036,NA,0.247835191407252,-0.707181357533464
-0.405900959311819,0.586868678790765,-0.880094228996072,-0.877970095612307,0.683131332801,-0.894496889795217,1.98871103226934,-0.179101000858625,-0.738937169255941,0.575128369685036,0.426710537559892,-0.444319894462115,0.271189667228025
-0.418329298896243,0.265256168175465,-1.42701240388657,-1.19647300793019,1.16984236826512,-0.32334039756775,2.57872123404269,-0.752996974422114,-1.14263590569643,0.0670070195791787,0.401099556867809,-0.647482824524986,1.14085280034935
-0.41643234791565,2.94536042330296,-1.13678115907801,-1.3527034337555,0.0114131785932166,-1.80267118799541,1.33817965520942,-0.638217779709417,-0.424289624677325,-1.08781423066141,0.441157757437477,-1.12106262011982,0.108127829767777
-0.415508847591356,2.94536042330296,-1.13678115907801,-1.3527034337555,-0.704422057776519,-1.33084625963359,1.33817965520942,-0.638217779709417,-0.424289624677325,-1.08781423066141,0.441157757437477,-0.340636743947271,-0.337574525956901
-0.413870941355817,0.0508478277652648,-0.743000073156853,-1.25775676612686,-0.574917074655951,-1.67495917731101,1.2842616536786,-0.638217779709417,-0.376795655684326,0.205585569608048,0.433605801592376,-0.640477206246956,-0.0549340076924711
-0.404850840704069,0.0508478277652648,-0.743000073156853,-1.25775676612686,-0.979086472526736,-1.12863557604996,1.2842616536786,-0.638217779709417,-0.376795655684326,0.205585569608048,0.441157757437477,0.058683497900441,-0.554990309237232
-0.405708127797564,0.0508478277652648,-0.743000073156853,-1.25775676612686,-0.564955152877446,-1.26344269843905,1.2842616536786,-0.638217779709417,-0.376795655684326,0.205585569608048,0.441157757437477,-0.543799674010142,-0.174512688496653
-0.410343053953453,-0.485173023260235,-0.0516955000952604,-1.22323070517099,0.192150902288955,-2.199997443458,0.709120469067496,-0.638217779709417,-0.61426550064932,0.344164119636919,0.297013904567935,-0.833832270720585,0.184223353915893
-0.402153522775755,-0.485173023260235,-0.0516955000952604,-1.22323070517099,-0.456797144996531,-1.81331385555245,0.709120469067496,-0.638217779709417,-0.61426550064932,0.344164119636919,0.222698281106721,-0.391077195549087,-0.0875463751845208
-0.409950421111175,-0.485173023260235,-0.0516955000952604,-1.22323070517099,-0.308791450001595,-2.15742677322987,0.709120469067496,-0.638217779709417,-0.61426550064932,0.344164119636919,0.375598024811163,-1.00196710939331,0.0320323056196613
-0.397898451470237,-0.485173023260235,-0.0516955000952604,-1.22323070517099,-0.0526277471257457,-2.21418766686738,0.709120469067496,-0.638217779709417,-0.61426550064932,0.344164119636919,0.225215599721755,-0.718940130960893,0.0972570406037603
-0.411423375087532,-0.485173023260235,0.242911090112422,-1.01607433943578,-0.0127800600117252,-2.22128277857207,0.217065262145728,-0.523438584996719,-0.06214811110571,0.113199869588801,0.4194869276211,-0.825425528786949,0.173352564751876
-0.409546171912616,-0.485173023260235,0.242911090112422,-1.01607433943578,0.00572065186264157,-0.837735996157705,0.336349933373819,-0.523438584996719,-0.06214811110571,0.113199869588801,0.291541472796123,-0.522782819176052,-0.120158742676571
-0.408801563475041,-0.485173023260235,0.242911090112422,-1.01607433943578,-0.00424126991586324,0.208792980283929,0.122388101748443,-0.523438584996719,-0.06214811110571,0.113199869588801,0.186799128683631,-0.0982423515274316,-0.272349790972802
-0.41048128859319,-0.485173023260235,0.242911090112422,-1.01607433943578,-0.202056573803325,-0.809355549338949,0.140582458212146,-0.523438584996719,-0.06214811110571,0.113199869588801,0.332365813813844,-0.336433372980453,-0.18538347766067
-0.414037055250627,-0.485173023260235,0.242911090112422,-1.01607433943578,-0.0711284590001125,-0.529098637003732,0.579337226616224,-0.523438584996719,-0.06214811110571,0.113199869588801,0.326236690229414,-0.0464007762700095,-0.141900321004604
-0.410853011994163,-0.485173023260235,0.242911090112422,-1.01607433943578,-0.580609601386526,-1.13573068775464,0.336349933373819,-0.523438584996719,-0.06214811110571,0.113199869588801,0.431964072060832,-0.500364840686356,-0.239737423480752
NA,-0.485173023260235,0.242911090112422,-1.01607433943578,-0.580609601386526,-1.13573068775464,0.336349933373819,NA,-0.06214811110571,0.113199869588801,0.431964072060832,-0.500364840686356,-0.239737423480752
-0.415412431834229,0.586868678790765,-0.919472337588188,-1.11102100706442,0.479623502182964,0.0633431903378034,0.762990965751149,-0.638217779709417,-0.756747407628316,0.251778419617672,0.427257780737073,-0.763776087940285,0.151610986423843
-0.416345225243547,0.586868678790765,-0.919472337588188,-1.11102100706442,0.0284907587849394,-1.2918231452578,0.762990965751149,-0.638217779709417,-0.756747407628316,0.251778419617672,0.441157757437477,-0.833832270720585,0.249448088899992
-0.416470681891375,0.586868678790765,-0.919472337588188,-1.11102100706442,-0.163632018371948,-0.777427546667848,0.762990965751149,-0.638217779709417,-0.756747407628316,0.251778419617672,0.372642911654384,-0.723143501927711,0.0429030947836776
-0.414718935364288,-0.485173023260235,-0.973434930844051,-0.912496156568175,0.152303215174934,-0.731309320587369,0.467843350322984,-0.752996974422114,-0.95859677584856,0.0208141695695546,0.441157757437477,-0.427506410594843,0.151610986423843
-0.413933669679731,-0.485173023260235,-0.973434930844051,-0.912496156568175,0.495277950692044,-0.443957296547463,0.305519287564567,-0.752996974422114,-0.95859677584856,0.0208141695695546,0.390811385136802,-0.860453620177099,0.44512229385229
-0.41456908436827,-0.485173023260235,-0.973434930844051,-0.912496156568175,-0.379948034133777,-0.83418844030536,0.300531278612377,-0.752996974422114,-0.95859677584856,0.0208141695695546,0.431197931612778,0.0264576538215027,-0.000580061872388412
-0.412288793630423,-0.485173023260235,-0.973434930844051,-0.912496156568175,-0.229096075773553,-0.419124405581052,-0.0223116627122352,-0.752996974422114,-0.95859677584856,0.0208141695695546,0.422004246236133,-0.592839001956352,-0.0331924293644381
-0.414020792351834,-0.485173023260235,-1.13094736521251,-0.567235547009491,1.03179859504868,0.627404570860582,-0.177129959618785,-0.867776169134812,-0.822051614993689,-0.30253578049781,0.441157757437477,-1.00476935670452,0.118998618931794
-0.414436657906673,-0.485173023260235,-1.13094736521251,-0.567235547009491,1.13426407619902,-0.195628386883347,-0.180550308614572,-0.867776169134812,-0.822051614993689,-0.30253578049781,0.431964072060832,-0.976746883592398,0.673408866296637
-0.415154548724804,-0.485173023260235,-1.13094736521251,-0.567235547009491,0.192150902288955,-0.0892017113130114,-0.333610926176064,-0.867776169134812,-0.822051614993689,-0.30253578049781,0.389498001511567,-0.54099742669893,0.0102907272916283
-0.416028098717091,-0.485173023260235,-1.13094736521251,-0.567235547009491,0.175073322097232,0.187507645169862,-0.333705935870392,-0.867776169134812,-0.822051614993689,-0.30253578049781,0.404492464566333,-0.626465969690896,-0.0549340076924711
-0.415713295461892,0.715513683036885,0.565228201181224,-0.783023427983668,0.227729194355046,-0.532646192856076,-0.0611231228449908,-0.638217779709417,-0.822051614993689,-0.117764380459316,0.420471965340026,-0.63207046431332,0.0429030947836776
-0.417255947575932,0.715513683036885,0.565228201181224,-0.783023427983668,-0.101014224335628,-1.40889248838517,-0.0611231228449908,-0.638217779709417,-0.822051614993689,-0.117764380459316,0.434919185217611,-0.905289577156491,0.271189667228025
-0.41560758661974,0.715513683036885,0.565228201181224,-0.783023427983668,-0.0469352203951719,NA,-0.0853030900513221,-0.638217779709417,-0.822051614993689,-0.117764380459316,0.441157757437477,-0.291597416001061,-0.207125055988703
-0.406419048801926,-0.485173023260235,-1.206786685464,-0.947022217524044,0.488162292278826,-0.383648847057606,-0.142213896953454,-0.867776169134812,-0.78643113824894,-0.210150080478563,0.0151836683195901,-0.843640136309827,0.640796498804587
-0.407232193741556,-0.485173023260235,-1.206786685464,-0.947022217524044,-0.169324545102522,0.0349627435190468,-0.142213896953454,-0.867776169134812,-0.78643113824894,-0.210150080478563,0.385667299271298,-0.18651314183061,-0.120158742676571
-0.406559606712919,-0.485173023260235,-1.206786685464,-0.947022217524044,2.5431644420162,0.262006318069096,-0.142213896953454,-0.867776169134812,-0.78643113824894,-0.210150080478563,0.441157757437477,-1.18551430827769,1.76048778269829
-0.411085339119772,-0.485173023260235,-1.206786685464,-0.947022217524044,2.18880465303794,-1.12508802019761,-0.142213896953454,-0.867776169134812,-0.78643113824894,-0.210150080478563,0.40427356729546,-1.27518622223648,2.31489803006313
-0.412626829598184,-0.485173023260235,-1.206786685464,-0.947022217524044,1.61385945324992,-0.216913721997414,-0.142213896953454,-0.867776169134812,-0.78643113824894,-0.210150080478563,0.441157757437477,-0.908091824467703,1.16259437867738
-0.403326774760078,-0.485173023260235,-0.379846405029561,-0.29965857460151,0.633321723908475,0.400360996310533,-0.48301367050595,-0.523438584996719,-0.145262556843458,1.12944256980052,0.417735749454119,-0.455528883706963,0.542959396328439
-0.407315831506775,-0.485173023260235,-0.379846405029561,-0.29965857460151,0.710170834771229,0.0952711930089038,-0.445817375176761,-0.523438584996719,-0.145262556843458,1.12944256980052,0.426710537559892,-0.700725523438015,0.434251504688273
-0.39402207337946,-0.485173023260235,-0.379846405029561,-0.29965857460151,0.175073322097232,0.595476568189481,-0.512989229066255,-0.523438584996719,-0.145262556843458,1.12944256980052,-3.12796224413865,-0.285992921378636,-0.424540839269033
-0.396014278481552,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.206325968851256,0.666427685236372,-0.512989229066255,-0.523438584996719,-0.145262556843458,1.12944256980052,0.414561739026468,0.107722825846651,-0.348445315120918
-0.404379216639084,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.163632018371948,0.758664137397329,-0.652510965186088,-0.523438584996719,-0.145262556843458,1.12944256980052,0.395079881918816,-0.0478018999256155,-0.261479001808785
-0.405190038307458,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.613341630087328,0.996350379504412,-0.801723690127319,-0.523438584996719,-0.145262556843458,1.12944256980052,0.409964896338146,0.532263293495271,-0.326703736792885
-0.400708448054471,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.634688605326982,0.826067698591875,-0.752271144229891,-0.523438584996719,-0.145262556843458,1.12944256980052,0.427695575278818,0.839109374072987,-0.326703736792885
-0.405358475473524,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.220557285677692,0.588381456484792,-0.794360438816943,-0.523438584996719,-0.145262556843458,1.12944256980052,0.34035556420069,0.198795863461042,-0.228866634316736
-0.405724390696357,-0.485173023260235,-0.379846405029561,-0.29965857460151,0.273269408199641,1.01054060291379,-0.646857888373606,-0.523438584996719,-0.145262556843458,1.12944256980052,0.42298928395506,-0.0562086418592516,-0.294091369300835
-0.389971449944477,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.0753978540480435,0.801234807625464,-0.593557449855917,-0.523438584996719,-0.145262556843458,1.12944256980052,0.379100381145123,0.403359917179519,-0.337574525956901
-0.408058116673094,-0.485173023260235,-0.379846405029561,-0.29965857460151,-0.123784331257926,-0.50426574603732,-0.48301367050595,-0.523438584996719,-0.145262556843458,1.12944256980052,0.403835772753716,0.0460733849999869,-0.0875463751845208
-0.408881716333376,-0.485173023260235,-0.168371377405234,-0.066607663149397,0.616244143716751,0.460669445800389,-0.530661032211157,-0.408659390284021,0.139701257114534,-0.30253578049781,0.426819986195328,-0.351845733192119,0.0320323056196613
-0.406273844348421,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.525107465763424,0.86154325711532,-0.684624241868759,-0.408659390284021,0.139701257114534,-0.30253578049781,0.419815273527408,0.495834078449515,-0.402799260941
-0.39479339943648,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.270366894570219,0.950232153423933,-0.592179809288169,-0.408659390284021,0.139701257114534,-0.30253578049781,0.441157757437477,0.619132960142843,-0.413670050105017
-0.404064413383885,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.039819561981954,0.552905897961347,-0.7306564387704,-0.408659390284021,0.139701257114534,-0.30253578049781,0.351847670921497,-0.311213147179545,-0.43541162843305
-0.400692185155678,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.50376049052377,0.694808132055128,-0.632511424530164,-0.408659390284021,0.139701257114534,-0.30253578049781,-0.127865698195589,0.432783513947245,-0.457153206761083
-0.405310848412774,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.150823833228155,0.137841863237038,NA,-0.408659390284021,0.139701257114534,-0.30253578049781,0.401756248680427,-0.0884344859381898,-0.141900321004604
-0.403057275294372,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.371409244037915,0.496145004323834,-0.49745514404372,-0.408659390284021,0.139701257114534,-0.30253578049781,0.414999533568213,-0.332230002013635,-0.359316104284934
-0.405427011975578,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.583455864751813,0.159127198351105,-0.625670726538588,-0.408659390284021,0.139701257114534,-0.30253578049781,-0.196599441249555,0.37813969137861,-0.228866634316736
-0.403779812655014,-0.485173023260235,-0.168371377405234,-0.066607663149397,-0.784117432004562,-0.121129713984112,-0.491849572078401,-0.408659390284021,0.139701257114534,-0.30253578049781,0.382055494301902,0.131541927991953,-0.348445315120918
-0.41258152580869,-0.485173023260235,2.11264202400475,0.226863854975484,-0.586302128117099,0.0385102993713917,-0.730086380604436,-0.867776169134812,-1.30886479717193,0.297971269627296,0.356335064974383,0.23802732581801,-0.0549340076924711
-0.412272530731631,-0.485173023260235,2.11264202400475,0.226863854975484,-0.395602482642857,0.549358342109002,-0.758731803444156,-0.867776169134812,-1.30886479717193,0.297971269627296,0.230688031493567,0.22401608926195,-0.239737423480752
